"","fips","SCC","Pollutant","Emissions","type","year","summ"
"977","24510","220100125X","PM25-PRI",0.3,"ON-ROAD","2005",5454703.0771284
"978","24510","220100127B","PM25-PRI",3.11,"ON-ROAD","2005",5454703.0771284
"979","24510","220100127T","PM25-PRI",1.17,"ON-ROAD","2005",5454703.0771284
"980","24510","220100127X","PM25-PRI",3.26,"ON-ROAD","2005",5454703.0771284
"981","24510","220100129B","PM25-PRI",1.95,"ON-ROAD","2005",5454703.0771284
"982","24510","220100129T","PM25-PRI",0.73,"ON-ROAD","2005",5454703.0771284
"983","24510","220100129X","PM25-PRI",2.05,"ON-ROAD","2005",5454703.0771284
"984","24510","220100131B","PM25-PRI",0.61,"ON-ROAD","2005",5454703.0771284
"985","24510","220100131T","PM25-PRI",0.23,"ON-ROAD","2005",5454703.0771284
"986","24510","220100131X","PM25-PRI",0.64,"ON-ROAD","2005",5454703.0771284
"987","24510","220100133B","PM25-PRI",0.7,"ON-ROAD","2005",5454703.0771284
"988","24510","220100133T","PM25-PRI",0.26,"ON-ROAD","2005",5454703.0771284
"989","24510","220100133X","PM25-PRI",0.73,"ON-ROAD","2005",5454703.0771284
"990","24510","220102017B","PM25-PRI",0.00201664405176415,"ON-ROAD","2005",5454703.0771284
"991","24510","220102017T","PM25-PRI",0.000755506494897396,"ON-ROAD","2005",5454703.0771284
"992","24510","220102017X","PM25-PRI",0.00201790018763858,"ON-ROAD","2005",5454703.0771284
"993","24510","220102019B","PM25-PRI",0.00201840799127239,"ON-ROAD","2005",5454703.0771284
"994","24510","220102019T","PM25-PRI",0.000756167337385691,"ON-ROAD","2005",5454703.0771284
"995","24510","220102019X","PM25-PRI",0.00208469806239008,"ON-ROAD","2005",5454703.0771284
"996","24510","220102021B","PM25-PRI",0.00137931399513035,"ON-ROAD","2005",5454703.0771284
"997","24510","220102021T","PM25-PRI",0.000516740019520499,"ON-ROAD","2005",5454703.0771284
"998","24510","220102021X","PM25-PRI",0.00142461446375818,"ON-ROAD","2005",5454703.0771284
"999","24510","220102023B","PM25-PRI",2.03,"ON-ROAD","2005",5454703.0771284
"1000","24510","220102023T","PM25-PRI",0.76,"ON-ROAD","2005",5454703.0771284
"1001","24510","220102023X","PM25-PRI",2.03,"ON-ROAD","2005",5454703.0771284
"1002","24510","220102025B","PM25-PRI",0.26,"ON-ROAD","2005",5454703.0771284
"1003","24510","220102025T","PM25-PRI",0.1,"ON-ROAD","2005",5454703.0771284
"1004","24510","220102025X","PM25-PRI",0.26,"ON-ROAD","2005",5454703.0771284
"1005","24510","220102027B","PM25-PRI",2.44,"ON-ROAD","2005",5454703.0771284
"1006","24510","220102027T","PM25-PRI",0.91,"ON-ROAD","2005",5454703.0771284
"1007","24510","220102027X","PM25-PRI",2.69,"ON-ROAD","2005",5454703.0771284
"1008","24510","220102029B","PM25-PRI",1.53,"ON-ROAD","2005",5454703.0771284
"1009","24510","220102029T","PM25-PRI",0.57,"ON-ROAD","2005",5454703.0771284
"1010","24510","220102029X","PM25-PRI",1.69,"ON-ROAD","2005",5454703.0771284
"1011","24510","220102031B","PM25-PRI",0.48,"ON-ROAD","2005",5454703.0771284
"1012","24510","220102031T","PM25-PRI",0.18,"ON-ROAD","2005",5454703.0771284
"1013","24510","220102031X","PM25-PRI",0.52,"ON-ROAD","2005",5454703.0771284
"1014","24510","220102033B","PM25-PRI",0.55,"ON-ROAD","2005",5454703.0771284
"1015","24510","220102033T","PM25-PRI",0.2,"ON-ROAD","2005",5454703.0771284
"1016","24510","220102033X","PM25-PRI",0.6,"ON-ROAD","2005",5454703.0771284
"1017","24510","220104017B","PM25-PRI",0.000695804468705305,"ON-ROAD","2005",5454703.0771284
"1018","24510","220104017T","PM25-PRI",0.00026094571694557,"ON-ROAD","2005",5454703.0771284
"1019","24510","220104017X","PM25-PRI",0.000769752296037022,"ON-ROAD","2005",5454703.0771284
"1020","24510","220104019B","PM25-PRI",0.000695216753229017,"ON-ROAD","2005",5454703.0771284
"1021","24510","220104019T","PM25-PRI",0.000260725311818532,"ON-ROAD","2005",5454703.0771284
"1022","24510","220104019X","PM25-PRI",0.000788650861068143,"ON-ROAD","2005",5454703.0771284
"1023","24510","220104021B","PM25-PRI",0.000476014865853344,"ON-ROAD","2005",5454703.0771284
"1024","24510","220104021T","PM25-PRI",0.000178518600478126,"ON-ROAD","2005",5454703.0771284
"1025","24510","220104021X","PM25-PRI",0.00053998917428542,"ON-ROAD","2005",5454703.0771284
"1026","24510","220104023B","PM25-PRI",0.7,"ON-ROAD","2005",5454703.0771284
"1027","24510","220104023T","PM25-PRI",0.26,"ON-ROAD","2005",5454703.0771284
"1028","24510","220104023X","PM25-PRI",0.77,"ON-ROAD","2005",5454703.0771284
"1029","24510","220104025B","PM25-PRI",0.09,"ON-ROAD","2005",5454703.0771284
"1030","24510","220104025T","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1031","24510","220104025X","PM25-PRI",0.1,"ON-ROAD","2005",5454703.0771284
"1032","24510","220104027B","PM25-PRI",0.84,"ON-ROAD","2005",5454703.0771284
"1033","24510","220104027T","PM25-PRI",0.31,"ON-ROAD","2005",5454703.0771284
"1034","24510","220104027X","PM25-PRI",1,"ON-ROAD","2005",5454703.0771284
"1035","24510","220104029B","PM25-PRI",0.52,"ON-ROAD","2005",5454703.0771284
"1036","24510","220104029T","PM25-PRI",0.19,"ON-ROAD","2005",5454703.0771284
"1037","24510","220104029X","PM25-PRI",0.63,"ON-ROAD","2005",5454703.0771284
"1038","24510","220104031B","PM25-PRI",0.16,"ON-ROAD","2005",5454703.0771284
"1039","24510","220104031T","PM25-PRI",0.06,"ON-ROAD","2005",5454703.0771284
"1040","24510","220104031X","PM25-PRI",0.19,"ON-ROAD","2005",5454703.0771284
"1041","24510","220104033B","PM25-PRI",0.19,"ON-ROAD","2005",5454703.0771284
"1042","24510","220104033T","PM25-PRI",0.07,"ON-ROAD","2005",5454703.0771284
"1043","24510","220104033X","PM25-PRI",0.22,"ON-ROAD","2005",5454703.0771284
"1044","24510","220107017B","PM25-PRI",0.000138687534672497,"ON-ROAD","2005",5454703.0771284
"1045","24510","220107017T","PM25-PRI",5.54221260244937e-05,"ON-ROAD","2005",5454703.0771284
"1046","24510","220107017X","PM25-PRI",0.0014244634658098,"ON-ROAD","2005",5454703.0771284
"1047","24510","220107019B","PM25-PRI",0.000137512267428972,"ON-ROAD","2005",5454703.0771284
"1048","24510","220107019T","PM25-PRI",5.49814535588647e-05,"ON-ROAD","2005",5454703.0771284
"1049","24510","220107019X","PM25-PRI",0.00141230358713073,"ON-ROAD","2005",5454703.0771284
"1050","24510","220107021B","PM25-PRI",3.58464301370977e-05,"ON-ROAD","2005",5454703.0771284
"1051","24510","220107021T","PM25-PRI",1.37719073336482e-05,"ON-ROAD","2005",5454703.0771284
"1052","24510","220107021X","PM25-PRI",0.000369516790669866,"ON-ROAD","2005",5454703.0771284
"1053","24510","220107023B","PM25-PRI",0.24,"ON-ROAD","2005",5454703.0771284
"1054","24510","220107023T","PM25-PRI",0.09,"ON-ROAD","2005",5454703.0771284
"1055","24510","220107023X","PM25-PRI",2.53,"ON-ROAD","2005",5454703.0771284
"1056","24510","220107025B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1057","24510","220107025T","PM25-PRI",0.00805778550951,"ON-ROAD","2005",5454703.0771284
"1058","24510","220107025X","PM25-PRI",0.2,"ON-ROAD","2005",5454703.0771284
"1059","24510","220107027B","PM25-PRI",0.16,"ON-ROAD","2005",5454703.0771284
"1060","24510","220107027T","PM25-PRI",0.06,"ON-ROAD","2005",5454703.0771284
"1061","24510","220107027X","PM25-PRI",1.69,"ON-ROAD","2005",5454703.0771284
"1062","24510","220107029B","PM25-PRI",0.08,"ON-ROAD","2005",5454703.0771284
"1063","24510","220107029T","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1064","24510","220107029X","PM25-PRI",0.9,"ON-ROAD","2005",5454703.0771284
"1065","24510","220107031B","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1066","24510","220107031T","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1067","24510","220107031X","PM25-PRI",0.26,"ON-ROAD","2005",5454703.0771284
"1068","24510","220107033B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1069","24510","220107033T","PM25-PRI",0.00747090088971,"ON-ROAD","2005",5454703.0771284
"1070","24510","220107033X","PM25-PRI",0.19,"ON-ROAD","2005",5454703.0771284
"1071","24510","220108017B","PM25-PRI",2.35450873731223e-06,"ON-ROAD","2005",5454703.0771284
"1072","24510","220108017T","PM25-PRI",4.42101608655307e-07,"ON-ROAD","2005",5454703.0771284
"1073","24510","220108017X","PM25-PRI",6.38128403807042e-06,"ON-ROAD","2005",5454703.0771284
"1074","24510","220108019B","PM25-PRI",2.35450873731223e-06,"ON-ROAD","2005",5454703.0771284
"1075","24510","220108019T","PM25-PRI",4.42101608655307e-07,"ON-ROAD","2005",5454703.0771284
"1076","24510","220108019X","PM25-PRI",6.42555340846211e-06,"ON-ROAD","2005",5454703.0771284
"1077","24510","220108021B","PM25-PRI",2.35450873731223e-06,"ON-ROAD","2005",5454703.0771284
"1078","24510","220108021T","PM25-PRI",4.42101608655307e-07,"ON-ROAD","2005",5454703.0771284
"1079","24510","220108021X","PM25-PRI",6.42555340846211e-06,"ON-ROAD","2005",5454703.0771284
"1080","24510","220108023B","PM25-PRI",0.00419401615901,"ON-ROAD","2005",5454703.0771284
"1081","24510","220108023T","PM25-PRI",0.0007875382361817,"ON-ROAD","2005",5454703.0771284
"1082","24510","220108023X","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1083","24510","220108025B","PM25-PRI",0.000555081747734202,"ON-ROAD","2005",5454703.0771284
"1084","24510","220108025T","PM25-PRI",0.000104231384284501,"ON-ROAD","2005",5454703.0771284
"1085","24510","220108025X","PM25-PRI",0.00150443697930312,"ON-ROAD","2005",5454703.0771284
"1086","24510","220108027B","PM25-PRI",0.00503761035915,"ON-ROAD","2005",5454703.0771284
"1087","24510","220108027T","PM25-PRI",0.000946007334277945,"ON-ROAD","2005",5454703.0771284
"1088","24510","220108027X","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1089","24510","220108029B","PM25-PRI",0.00316278118407352,"ON-ROAD","2005",5454703.0771284
"1090","24510","220108029T","PM25-PRI",0.000593935204960859,"ON-ROAD","2005",5454703.0771284
"1091","24510","220108029X","PM25-PRI",0.00874780263771,"ON-ROAD","2005",5454703.0771284
"1092","24510","220108031B","PM25-PRI",0.000990098269539868,"ON-ROAD","2005",5454703.0771284
"1093","24510","220108031T","PM25-PRI",0.000185929471626876,"ON-ROAD","2005",5454703.0771284
"1094","24510","220108031X","PM25-PRI",0.00273847096832468,"ON-ROAD","2005",5454703.0771284
"1095","24510","220108033B","PM25-PRI",0.00113608184619805,"ON-ROAD","2005",5454703.0771284
"1096","24510","220108033T","PM25-PRI",0.000213343566429101,"ON-ROAD","2005",5454703.0771284
"1097","24510","220108033X","PM25-PRI",0.00314341505873015,"ON-ROAD","2005",5454703.0771284
"1098","24510","223000117B","PM25-PRI",2.35111346000848e-05,"ON-ROAD","2005",5454703.0771284
"1099","24510","223000117T","PM25-PRI",8.82813287716985e-06,"ON-ROAD","2005",5454703.0771284
"1100","24510","223000117X","PM25-PRI",0.000656990574498179,"ON-ROAD","2005",5454703.0771284
"1101","24510","223000119B","PM25-PRI",2.35111346000848e-05,"ON-ROAD","2005",5454703.0771284
"1102","24510","223000119T","PM25-PRI",8.82813287716985e-06,"ON-ROAD","2005",5454703.0771284
"1103","24510","223000119X","PM25-PRI",0.000656990574498179,"ON-ROAD","2005",5454703.0771284
"1104","24510","223000121B","PM25-PRI",1.70455714396665e-05,"ON-ROAD","2005",5454703.0771284
"1105","24510","223000121T","PM25-PRI",6.40039593235983e-06,"ON-ROAD","2005",5454703.0771284
"1106","24510","223000121X","PM25-PRI",0.00047631814231862,"ON-ROAD","2005",5454703.0771284
"1107","24510","223000123B","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1108","24510","223000123T","PM25-PRI",0.00900554202738,"ON-ROAD","2005",5454703.0771284
"1109","24510","223000123X","PM25-PRI",0.67,"ON-ROAD","2005",5454703.0771284
"1110","24510","223000125B","PM25-PRI",0.00317280748276969,"ON-ROAD","2005",5454703.0771284
"1111","24510","223000125T","PM25-PRI",0.0011913517009816,"ON-ROAD","2005",5454703.0771284
"1112","24510","223000125X","PM25-PRI",0.08,"ON-ROAD","2005",5454703.0771284
"1113","24510","223000127B","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1114","24510","223000127T","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1115","24510","223000127X","PM25-PRI",0.8,"ON-ROAD","2005",5454703.0771284
"1116","24510","223000129B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1117","24510","223000129T","PM25-PRI",0.0067883260758,"ON-ROAD","2005",5454703.0771284
"1118","24510","223000129X","PM25-PRI",0.5,"ON-ROAD","2005",5454703.0771284
"1119","24510","223000131B","PM25-PRI",0.00566433300089,"ON-ROAD","2005",5454703.0771284
"1120","24510","223000131T","PM25-PRI",0.00212689710315316,"ON-ROAD","2005",5454703.0771284
"1121","24510","223000131X","PM25-PRI",0.15,"ON-ROAD","2005",5454703.0771284
"1122","24510","223000133B","PM25-PRI",0.00649014900945,"ON-ROAD","2005",5454703.0771284
"1123","24510","223000133T","PM25-PRI",0.00243698224949183,"ON-ROAD","2005",5454703.0771284
"1124","24510","223000133X","PM25-PRI",0.18,"ON-ROAD","2005",5454703.0771284
"1125","24510","223006017B","PM25-PRI",4.93792708766692e-05,"ON-ROAD","2005",5454703.0771284
"1126","24510","223006017T","PM25-PRI",1.85037903293049e-05,"ON-ROAD","2005",5454703.0771284
"1127","24510","223006017X","PM25-PRI",0.000949667759414278,"ON-ROAD","2005",5454703.0771284
"1128","24510","223006019B","PM25-PRI",4.93792708766692e-05,"ON-ROAD","2005",5454703.0771284
"1129","24510","223006019T","PM25-PRI",1.85037903293049e-05,"ON-ROAD","2005",5454703.0771284
"1130","24510","223006019X","PM25-PRI",0.000949667759414278,"ON-ROAD","2005",5454703.0771284
"1131","24510","223006021B","PM25-PRI",1.82233388841267e-05,"ON-ROAD","2005",5454703.0771284
"1132","24510","223006021T","PM25-PRI",6.8301369537947e-06,"ON-ROAD","2005",5454703.0771284
"1133","24510","223006021X","PM25-PRI",0.00034810969009413,"ON-ROAD","2005",5454703.0771284
"1134","24510","223006023B","PM25-PRI",0.07,"ON-ROAD","2005",5454703.0771284
"1135","24510","223006023T","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1136","24510","223006023X","PM25-PRI",1.39,"ON-ROAD","2005",5454703.0771284
"1137","24510","223006025B","PM25-PRI",0.00646867690237,"ON-ROAD","2005",5454703.0771284
"1138","24510","223006025T","PM25-PRI",0.0024239868071163,"ON-ROAD","2005",5454703.0771284
"1139","24510","223006025X","PM25-PRI",0.12,"ON-ROAD","2005",5454703.0771284
"1140","24510","223006027B","PM25-PRI",0.05,"ON-ROAD","2005",5454703.0771284
"1141","24510","223006027T","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1142","24510","223006027X","PM25-PRI",1.03,"ON-ROAD","2005",5454703.0771284
"1143","24510","223006029B","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1144","24510","223006029T","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1145","24510","223006029X","PM25-PRI",0.57,"ON-ROAD","2005",5454703.0771284
"1146","24510","223006031B","PM25-PRI",0.00900993798643,"ON-ROAD","2005",5454703.0771284
"1147","24510","223006031T","PM25-PRI",0.0033764638355933,"ON-ROAD","2005",5454703.0771284
"1148","24510","223006031X","PM25-PRI",0.17,"ON-ROAD","2005",5454703.0771284
"1149","24510","223006033B","PM25-PRI",0.00737514940358,"ON-ROAD","2005",5454703.0771284
"1150","24510","223006033T","PM25-PRI",0.00276410560763905,"ON-ROAD","2005",5454703.0771284
"1151","24510","223006033X","PM25-PRI",0.14,"ON-ROAD","2005",5454703.0771284
"1152","24510","223007117B","PM25-PRI",1.05850325553545e-05,"ON-ROAD","2005",5454703.0771284
"1153","24510","223007117T","PM25-PRI",3.96703944716111e-06,"ON-ROAD","2005",5454703.0771284
"1154","24510","223007117X","PM25-PRI",0.00025116657889157,"ON-ROAD","2005",5454703.0771284
"1155","24510","223007119B","PM25-PRI",1.05850325553545e-05,"ON-ROAD","2005",5454703.0771284
"1156","24510","223007119T","PM25-PRI",3.96703944716111e-06,"ON-ROAD","2005",5454703.0771284
"1157","24510","223007119X","PM25-PRI",0.00025116657889157,"ON-ROAD","2005",5454703.0771284
"1158","24510","223007121B","PM25-PRI",2.35222947253531e-06,"ON-ROAD","2005",5454703.0771284
"1159","24510","223007121T","PM25-PRI",8.81564332644289e-07,"ON-ROAD","2005",5454703.0771284
"1160","24510","223007121X","PM25-PRI",5.5814796724006e-05,"ON-ROAD","2005",5454703.0771284
"1161","24510","223007123B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1162","24510","223007123T","PM25-PRI",0.00708625570222,"ON-ROAD","2005",5454703.0771284
"1163","24510","223007123X","PM25-PRI",0.44,"ON-ROAD","2005",5454703.0771284
"1164","24510","223007125B","PM25-PRI",0.00155364473903317,"ON-ROAD","2005",5454703.0771284
"1165","24510","223007125T","PM25-PRI",0.000582274966291134,"ON-ROAD","2005",5454703.0771284
"1166","24510","223007125X","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1167","24510","223007127B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1168","24510","223007127T","PM25-PRI",0.00470428130792,"ON-ROAD","2005",5454703.0771284
"1169","24510","223007127X","PM25-PRI",0.29,"ON-ROAD","2005",5454703.0771284
"1170","24510","223007129B","PM25-PRI",0.0067144090404,"ON-ROAD","2005",5454703.0771284
"1171","24510","223007129T","PM25-PRI",0.00251644349191336,"ON-ROAD","2005",5454703.0771284
"1172","24510","223007129X","PM25-PRI",0.15,"ON-ROAD","2005",5454703.0771284
"1173","24510","223007131B","PM25-PRI",0.00200350237719248,"ON-ROAD","2005",5454703.0771284
"1174","24510","223007131T","PM25-PRI",0.00075087779623571,"ON-ROAD","2005",5454703.0771284
"1175","24510","223007131X","PM25-PRI",0.04,"ON-ROAD","2005",5454703.0771284
"1176","24510","223007133B","PM25-PRI",0.00140074624505359,"ON-ROAD","2005",5454703.0771284
"1177","24510","223007133T","PM25-PRI",0.000524975293956215,"ON-ROAD","2005",5454703.0771284
"1178","24510","223007133X","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1179","24510","223007217B","PM25-PRI",3.9986762203624e-05,"ON-ROAD","2005",5454703.0771284
"1180","24510","223007217T","PM25-PRI",2.24792644303306e-05,"ON-ROAD","2005",5454703.0771284
"1181","24510","223007217X","PM25-PRI",0.000832106925372485,"ON-ROAD","2005",5454703.0771284
"1182","24510","223007219B","PM25-PRI",3.9986762203624e-05,"ON-ROAD","2005",5454703.0771284
"1183","24510","223007219T","PM25-PRI",2.24792644303306e-05,"ON-ROAD","2005",5454703.0771284
"1184","24510","223007219X","PM25-PRI",0.000832106925372485,"ON-ROAD","2005",5454703.0771284
"1185","24510","223007221B","PM25-PRI",1.23486007623795e-05,"ON-ROAD","2005",5454703.0771284
"1186","24510","223007221T","PM25-PRI",6.94171404802532e-06,"ON-ROAD","2005",5454703.0771284
"1187","24510","223007221X","PM25-PRI",0.000254593545832903,"ON-ROAD","2005",5454703.0771284
"1188","24510","223007223B","PM25-PRI",0.07,"ON-ROAD","2005",5454703.0771284
"1189","24510","223007223T","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1190","24510","223007223X","PM25-PRI",1.46,"ON-ROAD","2005",5454703.0771284
"1191","24510","223007225B","PM25-PRI",0.00575220820444,"ON-ROAD","2005",5454703.0771284
"1192","24510","223007225T","PM25-PRI",0.00323369656689463,"ON-ROAD","2005",5454703.0771284
"1193","24510","223007225X","PM25-PRI",0.12,"ON-ROAD","2005",5454703.0771284
"1194","24510","223007227B","PM25-PRI",0.04,"ON-ROAD","2005",5454703.0771284
"1195","24510","223007227T","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1196","24510","223007227X","PM25-PRI",0.97,"ON-ROAD","2005",5454703.0771284
"1197","24510","223007229B","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1198","24510","223007229T","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1199","24510","223007229X","PM25-PRI",0.51,"ON-ROAD","2005",5454703.0771284
"1200","24510","223007231B","PM25-PRI",0.0074181280784,"ON-ROAD","2005",5454703.0771284
"1201","24510","223007231T","PM25-PRI",0.00417019752606,"ON-ROAD","2005",5454703.0771284
"1202","24510","223007231X","PM25-PRI",0.15,"ON-ROAD","2005",5454703.0771284
"1203","24510","223007233B","PM25-PRI",0.00518592720393,"ON-ROAD","2005",5454703.0771284
"1204","24510","223007233T","PM25-PRI",0.00291533698327838,"ON-ROAD","2005",5454703.0771284
"1205","24510","223007233X","PM25-PRI",0.1,"ON-ROAD","2005",5454703.0771284
"1206","24510","223007317B","PM25-PRI",8.52531384225573e-05,"ON-ROAD","2005",5454703.0771284
"1207","24510","223007317T","PM25-PRI",4.79449595331954e-05,"ON-ROAD","2005",5454703.0771284
"1208","24510","223007317X","PM25-PRI",0.00352604480560058,"ON-ROAD","2005",5454703.0771284
"1209","24510","223007319B","PM25-PRI",8.40772358969826e-05,"ON-ROAD","2005",5454703.0771284
"1210","24510","223007319T","PM25-PRI",4.72836529752369e-05,"ON-ROAD","2005",5454703.0771284
"1211","24510","223007319X","PM25-PRI",0.00347673168247587,"ON-ROAD","2005",5454703.0771284
"1212","24510","223007321B","PM25-PRI",2.11662963920388e-05,"ON-ROAD","2005",5454703.0771284
"1213","24510","223007321T","PM25-PRI",1.19035794341469e-05,"ON-ROAD","2005",5454703.0771284
"1214","24510","223007321X","PM25-PRI",0.000874429708346709,"ON-ROAD","2005",5454703.0771284
"1215","24510","223007323B","PM25-PRI",0.13,"ON-ROAD","2005",5454703.0771284
"1216","24510","223007323T","PM25-PRI",0.07,"ON-ROAD","2005",5454703.0771284
"1217","24510","223007323X","PM25-PRI",5.69,"ON-ROAD","2005",5454703.0771284
"1218","24510","223007325B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1219","24510","223007325T","PM25-PRI",0.00636511004832,"ON-ROAD","2005",5454703.0771284
"1220","24510","223007325X","PM25-PRI",0.46,"ON-ROAD","2005",5454703.0771284
"1221","24510","223007327B","PM25-PRI",0.09,"ON-ROAD","2005",5454703.0771284
"1222","24510","223007327T","PM25-PRI",0.05,"ON-ROAD","2005",5454703.0771284
"1223","24510","223007327X","PM25-PRI",3.78,"ON-ROAD","2005",5454703.0771284
"1224","24510","223007329B","PM25-PRI",0.04,"ON-ROAD","2005",5454703.0771284
"1225","24510","223007329T","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1226","24510","223007329X","PM25-PRI",2.02,"ON-ROAD","2005",5454703.0771284
"1227","24510","223007331B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1228","24510","223007331T","PM25-PRI",0.00820719543687,"ON-ROAD","2005",5454703.0771284
"1229","24510","223007331X","PM25-PRI",0.6,"ON-ROAD","2005",5454703.0771284
"1230","24510","223007333B","PM25-PRI",0.01,"ON-ROAD","2005",5454703.0771284
"1231","24510","223007333T","PM25-PRI",0.00573852273948,"ON-ROAD","2005",5454703.0771284
"1232","24510","223007333X","PM25-PRI",0.42,"ON-ROAD","2005",5454703.0771284
"1233","24510","223007417B","PM25-PRI",0.000166375421940756,"ON-ROAD","2005",5454703.0771284
"1234","24510","223007417T","PM25-PRI",0.000280772173937292,"ON-ROAD","2005",5454703.0771284
"1235","24510","223007417X","PM25-PRI",0.00863275123839,"ON-ROAD","2005",5454703.0771284
"1236","24510","223007419B","PM25-PRI",0.000170490586242521,"ON-ROAD","2005",5454703.0771284
"1237","24510","223007419T","PM25-PRI",0.000287716722596086,"ON-ROAD","2005",5454703.0771284
"1238","24510","223007419X","PM25-PRI",0.00886091432493,"ON-ROAD","2005",5454703.0771284
"1239","24510","223007421B","PM25-PRI",4.76197951684282e-05,"ON-ROAD","2005",5454703.0771284
"1240","24510","223007421T","PM25-PRI",8.03622901912589e-05,"ON-ROAD","2005",5454703.0771284
"1241","24510","223007421X","PM25-PRI",0.00247353718441444,"ON-ROAD","2005",5454703.0771284
"1242","24510","223007423B","PM25-PRI",0.28,"ON-ROAD","2005",5454703.0771284
"1243","24510","223007423T","PM25-PRI",0.47,"ON-ROAD","2005",5454703.0771284
"1244","24510","223007423X","PM25-PRI",14.74,"ON-ROAD","2005",5454703.0771284
"1245","24510","223007425B","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1246","24510","223007425T","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1247","24510","223007425X","PM25-PRI",1.2,"ON-ROAD","2005",5454703.0771284
"1248","24510","223007427B","PM25-PRI",0.19,"ON-ROAD","2005",5454703.0771284
"1249","24510","223007427T","PM25-PRI",0.33,"ON-ROAD","2005",5454703.0771284
"1250","24510","223007427X","PM25-PRI",10.28,"ON-ROAD","2005",5454703.0771284
"1251","24510","223007429B","PM25-PRI",0.1,"ON-ROAD","2005",5454703.0771284
"1252","24510","223007429T","PM25-PRI",0.17,"ON-ROAD","2005",5454703.0771284
"1253","24510","223007429X","PM25-PRI",5.5,"ON-ROAD","2005",5454703.0771284
"1254","24510","223007431B","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1255","24510","223007431T","PM25-PRI",0.05,"ON-ROAD","2005",5454703.0771284
"1256","24510","223007431X","PM25-PRI",1.62,"ON-ROAD","2005",5454703.0771284
"1257","24510","223007433B","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1258","24510","223007433T","PM25-PRI",0.03,"ON-ROAD","2005",5454703.0771284
"1259","24510","223007433X","PM25-PRI",1.17,"ON-ROAD","2005",5454703.0771284
"1260","24510","223007517B","PM25-PRI",7.39683032406887e-05,"ON-ROAD","2005",5454703.0771284
"1261","24510","223007517T","PM25-PRI",4.17990013374929e-05,"ON-ROAD","2005",5454703.0771284
"1262","24510","223007517X","PM25-PRI",0.00704670778782,"ON-ROAD","2005",5454703.0771284
"1263","24510","223007519B","PM25-PRI",7.04559415680689e-05,"ON-ROAD","2005",5454703.0771284
"1264","24510","223007519T","PM25-PRI",3.97952837829487e-05,"ON-ROAD","2005",5454703.0771284
"1265","24510","223007519X","PM25-PRI",0.00679406116097,"ON-ROAD","2005",5454703.0771284
"1266","24510","223007521B","PM25-PRI",5.81196509301644e-05,"ON-ROAD","2005",5454703.0771284
"1267","24510","223007521T","PM25-PRI",3.28397982229943e-05,"ON-ROAD","2005",5454703.0771284
"1268","24510","223007521X","PM25-PRI",0.00555088094438,"ON-ROAD","2005",5454703.0771284
"1269","24510","223007523B","PM25-PRI",0.04,"ON-ROAD","2005",5454703.0771284
"1270","24510","223007523T","PM25-PRI",0.02,"ON-ROAD","2005",5454703.0771284
"1271","24510","223007523X","PM25-PRI",4.82,"ON-ROAD","2005",5454703.0771284
"1272","24510","223007525B","PM25-PRI",0.0038334683616293,"ON-ROAD","2005",5454703.0771284
"1273","24510","223007525T","PM25-PRI",0.00216061882383654,"ON-ROAD","2005",5454703.0771284
"1274","24510","223007525X","PM25-PRI",0.38,"ON-ROAD","2005",5454703.0771284
"1275","24510","223007527B","PM25-PRI",0.05,"ON-ROAD","2005",5454703.0771284
